oblast,title,amount,bill,smd
Хмельницька область,"Виготовлення проектно-кошторисної документації капітального ремонту Антонінської загальноосвітньої школи I - III ступенів Красилівського району Хмельницької області, смт Антоніни, площа Графська, 16",8000,934,189
Хмельницька область,"Виготовлення проектно-кошторисної документації капітального ремонту покрівлі Антонінської загальноосвітньої школи I - III ступенів Красилівського району Хмельницької області, смт Антоніни, площа Графська, 16",8000,934,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування (ноутбуки та тенісний стіл) для Михиринецької загальноосвітньої школи I - II ступенів Теофіпольської районної ради Хмельницької області,8000,934,189
Хмельницька область,Придбання медичного обладнання для потреб ФП в с. Росолівці Красилівського району Хмельницької області,8000,934,189
Хмельницька область,"Придбання мультимедійного обладнання, комп'ютерної техніки та принтера для Ізяславського НВК ""ЗОШ I ступеня - дитячий ясла-садок N 3"" Ізяславської міської ради Ізяславського району Хмельницької області",8000,934,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Гвардійського НВК с. Гвардійськ Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Мар'янівської ЗОШ I - II ступенів с. Марянівка Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Розсошанської ЗОШ I - III ступенів с. Розсоша Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Олешинської ЗОШ I - III ступенів с. Олешин Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Стуфчинецької ЗОШ I - III ступенів с. Стуфченці Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Копистинського НВК с. Богданівці Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Мацьковецької ЗОШ I - II ступенів с. Мацьківці Хмельницького району Хмельницької області,9000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізор) для Шумовецької ЗОШ,9000,934,188
Хмельницька область,Капітальний ремонт (заміна дверей) харчоблоку Водичківської ЗОШ I - II ст.,9000,934,188
Хмельницька область,"Придбання обладнання та предметів довгострокового обладнання (ноутбук) для дитячої музичної школи по вул. Молодіжній, буд. 2а в с. Писарівка Війтовецької ОТГ Хмельницької області",10000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізора) для Іванковецького НВК с. Іванківці Хмельницького району Хмельницької області,10000,867,188
Хмельницька область,Придбання обладнання для комбінованої майстерні Мислятинської загальноосвітньої школи I - III ступенів с. Мислятин Ізяславського району Хмельницької області,10000,867,189
Хмельницька область,Придбання комплекту меблів для шкільної їдальні Поліської загальноосвітньої школи I - II ступенів с. Поліське Ізяславського району Хмельницької області,10000,867,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування (телевізора) для Гвардійської НВК,10000,934,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування для Михиринецького дошкільного навчального закладу ""Світанок"" Теофіпольського району Хмельницької області",10000,934,189
Хмельницька область,"Придбання мультимедійного обладнання, комп'ютерної техніки та принтера для Ріпківського НВК ""ЗОШ I - III ступенів - дитячий садок"", с. Ріпки Ізяславського району Хмельницької області",10000,934,189
Хмельницька область,"Придбання мультимедійного обладнання, комп'ютерної техніки та принтера для Сахновецької ЗОШ I - III ступенів, с. Сахнівці Ізяславського району Хмельницької області",10000,934,189
Хмельницька область,"Придбання мультимедійного обладнання, комп'ютерної техніки та принтера для Білівського НВК ""ЗОШ I - III ступенів - дитячий садок"", с. Білеве Ізяславського району Хмельницької області",10000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (мультимедійний комплект) для Хмельницького дошкільного навчального закладу N 5 ""Соловейко"", м. Хмельницький,  вул. Перемоги, 9/1",12000,423,188
Хмельницька область,"Модернізація системи опалення (встановлення електричних конвекторів) Поліської ЗОШ I - II ступенів, с. Поліське Ізяславського району Хмельницької області",13000,934,189
Хмельницька область,Капітальний ремонт (заміна дверей) Редвинецького клубу Хмельницького району Хмельницької області,14000,934,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (мультимедійний комплект) для Хмельницького дошкільного навчального закладу N 56 ""Боровичок""",15000,423,188
Хмельницька область,"Капітальний ремонт фельдшерського пункту по вул. Центральна, 24 в с. Вочківці Волочиської ОТГ Хмельницької області",15000,423,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (комп'ютерної техніки) для Череповецької ЗОШ I - II ступенів с. Черепова Хмельницького району Хмельницької області,15000,867,188
Хмельницька область,"Капітальний ремонт (заміна віконних блоків) приміщення спортзалу ЗОШ I - III по вул. Шкільна, 6 в с. Писарівка Війтовецької ОТГ Хмельницької області",15000,934,188
Хмельницька область,Капітальний ремонт (заміна дверей) Пироговецького будинку культури,15000,934,188
Хмельницька область,Капітальний ремонт (заміна дверей) Малиницького будинку культури,15000,934,188
Хмельницька область,Капітальний ремонт (заміна дверей) клубу села Велика Калинівка,15000,934,188
Хмельницька область,Капітальний ремонт (замін дверей) Осташковецької ЗОШ I - II ст.,15000,934,188
Хмельницька область,"Придбання курток борцівських САМБО у кількості 20 шт. для Технологічного багатопрофільного ліцею з загальноосвітніми класами ім. Артема Мазура по вул. Тернопільській, 14/1, м. Хмельницького, Хмельницької області",17000,423,187
Хмельницька область,Капітальний ремонт (заміна вікон) Ординецької загальноосвітньої школи I - III ступенів Теофіпольської районної ради Хмельницької області,17000,934,189
Хмельницька область,"Капітальний ремонт сільського клубу по вул. Центральна, 16 в с. Постолівка Волочиської ОТГ Хмельницької області",18000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерна техніка, мультимедійний проектор) для Хмельницької загальноосвітньої школи I - III ступенів N 13 імені м. К. Чекмана, вулиця Профспілкова, 39, м. Хмельницький",20000,423,188
Хмельницька область,"Придбання комп'ютерної техніки та принтера в Михнівський дошкільний навчальний заклад (дитячий садок) ""Сонечко"" загального типу Михнівської сільської ради Ізяславського району Хмельницької області",20000,867,189
Хмельницька область,Придбання обладнання для шкільної їдальні Поліської загальноосвітньої школи I - III ступенів с. Поліське Ізяславського району Хмельницької області,20000,867,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування (електричної плити) для Немиченецької ЗОШ I - II ст.,20000,934,188
Хмельницька область,Капітальний ремонт (заміна вікон) Миколаївської ЗОШ I - II ст.,20000,934,188
Хмельницька область,Капітальний ремонт приміщення ФАП в с. Дружне Красилівського району Хмельницької області,21000,934,189
Хмельницька область,"Придбання меблів для Ординецького дошкільного навчального закладу ""Калинка"" Теофіпольського району Хмельницького області",21000,934,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування для Човгузівської загальноосвітньої школи I - II ступенів Теофіпольської районної ради Хмельницької області,21000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування для Човгузівського дошкільного навчального закладу ""Лісова казка"" Теофіпольського району Хмельницької області",21000,934,189
Хмельницька область,Капітальний ремонт (заміна вікон) Шибенської амбулаторії загальної практики сімейної медицини Теофіпольського району Хмельницької області,21000,934,189
Хмельницька область,Капітальний ремонт (заміна вікон) Михиринецької загальноосвітньої школи I - II ступенів Теофіпольської районної ради Хмельницької області,21000,934,189
Хмельницька область,Придбання музичної апаратури для сільського клубу с. Варивідки Білогірського району,21000,934,189
Хмельницька область,"Придбання комп'ютерного обладнання та приладдя і телевізорів для Білогірського ліцею ім. І. О. Ткачука, вул. Шевченка, 89 Білогірського району",21000,934,189
Хмельницька область,"Придбання обладнання і предметів довгострокового користування придбання мультимедійних та інтерактивних комплексів для початкового спеціалізованого мистецького навчального закладу ""Нетішинська міська художня школа"" Нетішинської міської ради Хмельницької області",21000,934,189
Хмельницька область,"Зміцнення матеріально-технічної бази місцевої пожежної команди ""Пожежник"" Білогородської сільської ради, вул. Крупської, 2 А с. Білогородка Ізяславського району Хмельницької області",21000,934,189
Хмельницька область,Капітальний ремонт (заміна 2-х дверей) Пашковецького клубу Хмельницького району Хмельницької області,22000,934,188
Хмельницька область,Капітальний ремонт (заміна 2 дверей) клубу села Климашівка Хмельницького району Хмельницької області,22000,934,188
Хмельницька область,"Капітальний ремонт (заміна віконних блоків) у приміщенні бібліотеки по вул. Шкільній, 3 в с. Шмирки Наркевицької ОТГ Хмельницької області",23000,867,188
Хмельницька область,"Капітальний ремонт Волочиської загальноосвітньої школи I - II ступенів N 3 по вул. Шкільній, 7 Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",24000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерна техніка, мультимедійний комплект) для Хмельницького дошкільного навчального закладу N 29 ""Ранкова зірка"", м. Хмельницький, вул. Кармелюка, 6/1",25000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерна техніка, мультимедійний комплект) для Хмельницького дошкільного навчального закладу N 47 ""Дзвіночок"", вулиця Бандери, 20/2, Хмельницкий",25000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерна техніка, мультимедійний комплект) для Навчально-виховний комплекс N 31",25000,423,188
Хмельницька область,"Капітальний ремонт сільського будинку культури по вул. Центральна, 14 в с. Федірки Волочиської ОТГ Хмельницької області",25000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (мультимедійний комплекс) для Тарнорудської ЗОШ I - III ступенів по вул. Шкільна, 1 Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",25000,867,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерне, телевізійне та фотографічне обладнання) для НВК у складі ЗОШ - I ст. - ДНЗ по вул. Першотравнева, 7а в с. Криштопівка Війтовецької ОТГ Хмельницької області",25000,934,188
Хмельницька область,Капітальний ремонт (заміна вікон та дверей) Пархомовецького будинку культури,25000,934,188
Хмельницька область,Капітальний ремонт (заміна вікон та дверей) в сільському клубі с. Колибань,25000,934,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (мультимедійний комплекс) для Мацьковецької ЗОШ I - II ст.,25000,934,188
Хмельницька область,Капітальний ремонт (заміна вікон та дверей) Гнатовецького будинку культури Хмельницького району Хмельницької області,25000,934,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (електричної плити) для Райковецької ЗОШ I - II ст.,26000,934,188
Хмельницька область,"Придбання манекенів борцівських (130 - 160 см) у кількості 12 шт. для Технологічного багатопрофільного ліцею з загальноосвітніми класами ім. Артема Мазура по вул. Тернопільській, 14/1, м. Хмельницького, Хмельницької області",27000,423,187
Хмельницька область,"Капремонт приміщення ДНЗ ""Сонечко"" у м. Волочиськ",27000,934,188
Хмельницька область,"Придбання дитячого майданчика для Колісецького дошкільного навчального закладу ""Зіронька"" Теофіпольського району Хмельницької області",27000,934,189
Хмельницька область,"Придбання інтерактивної дошки та комп'ютерної техніки для Юровецького ліцею, вул. Подільська, 3 с. Юрівка, Білогірський район",27000,934,189
Хмельницька область,Придбання обладнання та предметів довгострокового користування (електроплити та промислової витяжки) для Олешинської ЗОШ I - II ст. Хмельницького району Хмельницької області,28000,934,188
Хмельницька область,Придбання комп'ютерної техніки для Новоставецької загальноосвітньої школи I - III ступенів Теофіпольської районної ради Хмельницької області,29000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (комп'ютерна техніка, телевізор, інтерактивна дошка) для Хмельницького дошкільного навчального закладу N 32 ""Росинка"", вул. Зарічанська, 12/1, Хмельницкий",30000,423,188
Хмельницька область,"Капітальний ремонт фельдшерського пункту по вул. Центральна, 22 в с. Зайчики Волочиської ОТГ Хмельницької області",30000,423,188
Хмельницька область,"Капітальний ремонт сільського будинку культури по вул. Першотравневій, 47 в с. Лозова Волочиської ОТГ Хмельницької області",30000,423,188
Хмельницька область,"Капітальний ремонт (заміна дверних блоків) Федірківського навчально-виховного комплексу у складі загальноосвітньої школи I - II ступенів та дошкільного навчального закладу по вул. Центральна, 1 в с. Федірки Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",30000,867,188
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) приміщення ФАПу по вул. Центральній, 25 в с. Дзеленці Наркевицької ОТГ Хмельницької області",30000,867,188
Хмельницька область,Придбання телекомунікаційного обладнання для будинку культури в с. Городнявка Шепетівського району Хмельницької області,30000,867,190
Хмельницька область,Придбання обладнання та предметів довгострокового користування для Великолазучинської загальноосвітньої школи I - II ступенів Теофіпольської районної ради Хмельницької області,30000,867,189
Хмельницька область,Капітальний ремонт (заміна даху) ДНЗ в с. Кульчинки Красилівського району Хмельницької області,31000,934,189
Хмельницька область,"Придбання дитячого майданчика для Святецького дошкільного навчального закладу ""Орлятко"" Теофіпольського району Хмельницької області",31000,934,189
Хмельницька область,Капітальний ремонт системи опалення приміщень бібліотек смт Базалія Теофіпольського району Хмельницької області,31000,934,189
Хмельницька область,"Капітальний ремонт (заміна вікон) Шекеринецького НВК ""ЗОШ I - III ступенів - дитячий садок"" с. Шекеринці Ізяславського району Хмельницької області",31000,934,189
Хмельницька область,"Капітальний ремонт (заміна вікон) в Терешківській ЗОШ I - III ступенів, с. Терешки Красилівського району Хмельницької області",33000,934,189
Хмельницька область,"Поточний ремонт санітарного вузла неврологічного відділення Красилівської ЦРЛ по вул. Грушевського, 140 в м. Красилові Хмельницької області",33000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (мультимедійний комплекс) для Поповецької загальноосвітньої школи I - II ступенів по вул. Шкільній, 22 в с. Попівці Волочиського району Хмельницької області",35000,867,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (4 телевізори) для шкіл Олешинської ОТГ Хмельницького р-ну Хмельницької області,36000,934,188
Хмельницька область,Капітальний ремонт харчоблоку Теофіпольської загальноосвітньої школи I - III ступенів N 1 Теофіпольської районної ради Хмельницької області,38000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (шафи) для Хмельницького дошкільного навчального закладу N 38 ""Світанок"", вул. Свободи, 12Б м. Хмельницький ",40000,423,187
Хмельницька область,"Закупівля медичного обладнання для Великозозулинецької амбулаторії загальної практики-сімейної медицини, с. Великі Зозулинці Красилівського району Хмельницької області",40000,423,189
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) сільського клубу по вул. Центральній, буд. 17/1 в с. Павликівці Війтовецької ОТГ Хмельницької області",40000,867,188
Хмельницька область,Придбання акустичної системи в сільський клуб с. Москалівка Полонського р-ну Хмельницької обл.,40000,867,190
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) сільського клубу по вул. Лесі Українки, 2 в с. Куровечка Війтовецької ОТГ Хмельницької області",40000,934,188
Хмельницька область,"Капремонт Понінківського дошкільного навчального закладу N 1 ""Зірочка"" в смт Понінка Полонського району",40000,934,190
Хмельницька область,Капітальний ремонт (заміна 4 дверей) Шпичинецького клубу Хмельницького району Хмельницької області,40000,934,188
Хмельницька область,Будівництво зовнішніх мереж господарсько-питного водопостачання в с. Порохня Волочиського району Хмельницької області,42000,934,188
Хмельницька область,"Капітальний ремонт приміщення ДНЗ ""Сонечко"" у м. Волочиськ Хмельницької обл.",46000,867,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (ринг) для Бальковецького НВК в складі загальноосвітньої школи I - III ступенів та дошкільного навчального закладу по вул. Набережній, 18а в с. Бальківці Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",47000,867,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (пральної машини) для ДНЗ ""Теремок"" с. Гвардійськ",49000,934,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (акустична система) для Хмельницького навчально-виховного об'єднання N 28,50000,423,188
Хмельницька область,Придбання обладнання та предметів довгострокового користування (електричні плити) для навчально-виховного об'єднання N 1 школа-дитячий садок,50000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (спортивні тренажери) для Бальковецького НВК в складі загальноосвітньої школи I - III ступенів та дошкільного навчального закладу по вул. Набережній, 18А в с. Бальківці Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",50000,423,188
Хмельницька область,"Капітальний ремон (заміна віконних блоків) в спортзалі Яхновецького НВК в складі загальноосвітньої школи I - III ступенів та дошкільного навчального закладу по вул. Центральна, 31 в с. Яхнцівці Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області",50000,423,188
Хмельницька область,Капітальний ремонт сільського клубу в с. Новоленськ Наркевицької ОТГ Хмельницької області,50000,423,188
Хмельницька область,Придбання музичного та світлового обладнання для Понінківського будинку культури в смт Понінка Полонського району Хмельницької області,50000,423,190
Хмельницька область,Придбання мультимедійного обладнання для Кустовецької загальноосвітньої школи I - III ступенів в с. Кустівці Полонського району Хмельницької області,50000,423,190
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) сільського клубу по вул. Миру, буд 20 ""В"", в с. Криштопівка Війтовецької ОТГ Хмельницької області",50000,867,188
Хмельницька область,Капітальний ремонт вуличного освітлення с. Липівка Полонського району Хмельницької області,50000,867,190
Хмельницька область,Придбання акустичної системи в сільський клуб с. Воробіївка Полонського р-ну Хмельницької обл.,50000,867,190
Хмельницька область,"Придбання меблів для Білецького навчально-виховного комплексу ""Загальноосвітня школа I ступеня-дошкільний навчальний заклад"" Полонської районної ради Хмельницької області",50000,867,190
Хмельницька область,Придбання мультимедійного обладнання для будинку культури в с. Лотівка Грицівської селищної ради Шепетівського району Хмельницької області,50000,867,190
Хмельницька область,Придбання дитячого майданчика в с. Мала Шкарівка Грицівської селищної ради Полонського району Хмельницької області,50000,867,190
Хмельницька область,Придбання дитячого майданчика в с. Сасанівка Грицівської селищної ради Полонського району Хмельницької області,50000,867,190
Хмельницька область,Капітальний ремонт електричних мереж вуличного освітлення с. Микулин Грицівської селищної ради Хмельницької області,50000,867,190
Хмельницька область,Придбання дитячого майданчика в с. Орлинці Грицівської селищної ради Шепетівського району Хмельницької області,50000,867,190
Хмельницька область,Придбання дитячого майданчика в с. Цмівка Михайлюцької сільської ради Шепетівського району Хмельницької області,50000,867,190
Хмельницька область,Придбання телекомунікаційного обладнання для будинку культури в с. Рилівка Шепетівського району Хмельницької області,50000,867,190
Хмельницька область,"Придбання мультимедійного обладнання, комп'ютерної техніки та принтера для Мислятинської загальноосвітньої школи I - III ступенів с. Мислятин Ізяславського району Хмельницької області",50000,867,189
Хмельницька область,Капітальний ремонт (заміна вікон Кудринецької ЗОШ I - II ст.),50000,934,188
Хмельницька область,"Капітальний ремонт (заміна віконних і дверних блоків) міського клубу по вул. Незалежності, 316 в м. Волочиськ Волочиської ОТГ Хмельницької області",52000,423,188
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (мультимедійний комплекс і ноутбук) для Щасновецького НВК в складі загальноосвітньої школи I - III ступенів та дошкільного навчального закладу по вул. Шкільній, 1 в с. Щаснівка Волочиської міської ради (Волочиської міської ОТГ) Хмельницької області,",52000,423,188
Хмельницька область,Придбання основних засобів для неврологічного відділення Теофіпольскої центральної районної лікарні Теофіпольского району Хмельницької області,52000,934,189
Хмельницька область,"Придбання комп'ютерної техніки та обладнання для Ямпільського ліцею та спеціального комп'ютерного обладнання для осіб з інклюзивною формою навчання, вул. Центральна, 59, смт Ямпіль Білогірського району",52000,934,189
Хмельницька область,Реконструкція об'єктів шляхом впровадження систем відеоспостереження міста Славута,53000,934,190
Хмельницька область,"Капітальний ремонт (заміна віконних блоків) сільського будинку культури по вул. Центральній, буд. 42 в с. Сарнів Війтовецької ОТГ Хмельницької області",53500,867,188
Хмельницька область,"Капітальний ремонт системи витяжної вентиляції харчоблоку загальноосвітньої школи I - III ст. по вул. Садовій, буд. 3 в смт Війтівці Війтовецької ОТГ Хмельницької області",54000,867,188
Хмельницька область,"Капітальний ремонт (заміна віконних блоків) сільського клубу по вул. Шкільна, 2 в с. Ріпна Волочиської ОТГ Хмельницької області",55000,423,188
Хмельницька область,"Капремонт вуличного освітлення с. Криворудка вул. Центральна, Набережна, Лугова, Лісова, Молодіжна, Красилівського району",59000,934,189
Хмельницька область,"Придбання обладнання та предметів довгострокового користування (інтерактівні дошки) для Хмельницької Спеціалізованої школи I ступеня N 30, проспект Миру, 76/6, м. Хмельницький",60000,423,188
Хмельницька область,Придбання дитячого майданчика в с. Голубча Полонського р-ну Хмельницької області,60000,867,190
Хмельницька область,Капітальний ремонт огорожі біля Волице-Полівської амбулаторії загальної практики сімейної медицини Теофіпольського району Хмельницької області,60000,867,189
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) приміщення ФАПу по вул. Шкільна, 2 в с. Бронівка Війтовецької ОТГ Хмельницької області",60000,934,188
Хмельницька область,"Придбання килиму борцівського САМБО розміром 8 х 14 м (комплект: мати, покриття) для Технологічного багатопрофільного ліцею з загальноосвітніми класами ім. Артема Мазура по вул. Тернопільській, 14/1, м. Хмельницького, Хмельницької області",63000,423,187
Хмельницька область,Капітальний ремонт заміни даху Волицької ЗОШ I - III ступенів Красилівського району Хмельницької області,63000,934,189
Хмельницька область,Капітальний ремонт (заміна вікон) Базалійської загальноосвітньої школи I - III ступенів Теофіпольської районної ради Хмельницької області,63000,934,189
Хмельницька область,"Капітальний ремонт даху Гаврилівського дошкільного навчального закладу ""Берізка"" Теофіпольського району Хмельницької області",63000,934,189
Хмельницька область,"Капітальний ремонт Понінківського дошкільного навчального закладу N 1 ""Зірочка"" в смт Понінка Полонського району Хмельницької обл.",69000,867,190
Хмельницька область,"Капітальний ремонт (заміна віконних та дверних блоків) сільського будинку культури по вул. Першотравнева, буд. 49 в с. Писарівка Війтовецької ОТГ Хмельницької області",70000,867,188
Хмельницька область,"Капітальний ремонт (заміна віконних блоків) сільського клубу по вул. Гагаріна, буд. 14 в с. Порохня Війтовецької ОТГ Хмельницької області",70000,867,188
